contract_ticker,etf,lag_minutes,direction,n_obs,coef,t_stat,p_value,r_squared,r2_daily_screen,date_start,date_end,contract_title
RATECUT-24SEP18,VOX,-2,etf_leads,35,-0.28815478511850734,-1.648410377839594,0.1087582658045367,0.07607686085692966,0.4620130239894225,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VOX,-1,etf_leads,36,0.030370376022959417,0.16959234643951704,0.8663357907282679,0.000845213362137387,0.4620130239894225,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VOX,0,contemporaneous,37,0.26162593383323884,1.5120193577402783,0.1395065652130113,0.06131497397301966,0.4620130239894225,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VOX,1,kalshi_leads,36,-0.28027597095426626,-1.5561316272980312,0.1289372592590452,0.0664866248487691,0.4620130239894225,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VOX,2,kalshi_leads,35,0.10881402070431925,0.5586255235677546,0.5801884564499618,0.00936785213494662,0.4620130239894225,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VOX,3,kalshi_leads,34,-0.30263081163576855,-1.5326972518443436,0.13517850022220715,0.0683906333254678,0.4620130239894225,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VOX,4,kalshi_leads,33,0.18716940445199867,1.0499907514582225,0.30183936046923426,0.034342535476783675,0.4620130239894225,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VOX,5,kalshi_leads,32,0.07396399819127332,0.40220523063549635,0.6903844181965081,0.005363380619204272,0.4620130239894225,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
KXECKH276,VAW,-4,etf_leads,30,0.003130084339231805,0.156243411597147,0.876962238783926,0.0008710978008860115,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VAW,-3,etf_leads,31,0.008550733080588145,0.43264249241416375,0.6684750344686072,0.006413073454872409,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VAW,-2,etf_leads,32,0.001516002119347772,0.07793812579972369,0.9383947883955244,0.00020243739257685966,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VAW,-1,etf_leads,33,-0.0036079324777839946,-0.09731658680316084,0.9231014633035328,0.00030540728070482803,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VAW,0,contemporaneous,34,-0.07800314011914844,-2.1195247601684173,0.04189793781684811,0.12310472947279727,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VAW,1,kalshi_leads,33,-0.013935459716728722,-0.35251026000073254,0.7268410933679736,0.003992495548433839,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VAW,2,kalshi_leads,32,0.0035854317796217786,0.08912204129070007,0.92957724208355,0.00026468786324684856,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VAW,3,kalshi_leads,31,0.1333478918744053,4.0921244048761,0.00031135013607668064,0.3660576161796829,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VAW,4,kalshi_leads,30,-0.023742002266288878,-0.5751033427634838,0.5698143496544972,0.011674379485134057,0.4430827720119678,2024-11-04,2024-11-26,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECDJT281,VNQ,-5,etf_leads,157,0.0006339804645029499,0.1429411207071776,0.886522332287979,0.00013180303850113262,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,-4,etf_leads,158,0.0036396779865247777,0.8204259926451692,0.41322516172318813,0.0042961989934637845,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,-3,etf_leads,159,0.0011561324025603724,0.26081353080078795,0.7945780949468012,0.00043308431752886456,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,-2,etf_leads,160,-0.0035697220103536173,-0.8006939412091912,0.42451120268733644,0.004041265119152926,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,-1,etf_leads,161,0.008154591964281465,1.79668329081822,0.07428416420907497,0.01989834946961666,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,0,contemporaneous,162,-0.0010655167353242165,-0.1729709939395893,0.8628928476399551,0.0001869585696098186,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,1,kalshi_leads,161,0.0022458748614180442,0.3636868069741258,0.7165750171929981,0.0008311833618135367,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,2,kalshi_leads,160,-0.0003077982245006512,-0.04972084001891035,0.9604076476600347,1.564634969553058e-05,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,3,kalshi_leads,159,-0.003411734407432023,-0.5503914943271772,0.5828331244141349,0.001925779739085809,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,4,kalshi_leads,158,0.005586560592426713,0.9020107526092239,0.36844172174148104,0.005188473936085014,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,5,kalshi_leads,157,-0.003334931717283363,-0.5362186273046511,0.5925761676374248,0.0018516001606678767,0.4303337624527567,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
FEDDECISION-24SEP-C25,VOX,-5,etf_leads,601,-0.0030570509916211493,-1.5948666108565759,0.11126952450280735,0.004228454111243618,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,-4,etf_leads,602,-0.00020982502122363273,-0.10931965496885597,0.9129855086717578,1.9917581552730823e-05,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,-3,etf_leads,603,0.004265684535386244,2.2334760370396323,0.02588479157574963,0.008231865631157187,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,-2,etf_leads,604,0.0008008392074119485,0.41798637254826465,0.676106131704381,0.00029013607509276174,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,-1,etf_leads,605,-0.0010128157565332644,-0.5310228653043825,0.5955984636429343,0.000467418703615996,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,0,contemporaneous,606,-0.005335388410033968,-2.817646854701742,0.00499598866041575,0.012973731143061218,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,1,kalshi_leads,605,0.000619243433649181,0.3150978142859049,0.7527963968745254,0.00016462734207856045,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,2,kalshi_leads,604,0.0002385712301391335,0.1204866554084553,0.9041378512060212,2.4114093133187353e-05,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,3,kalshi_leads,603,-0.0006357229564881999,-0.318329945254982,0.7503452576807326,0.00016858048439094553,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,4,kalshi_leads,602,-0.0003943884380044647,-0.18695323171777767,0.8517604994219904,5.8249124925024987e-05,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,5,kalshi_leads,601,-0.0012827666595119508,-0.6082580365138524,0.5432469112952801,0.0006172778962296732,0.4259019059689291,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,-5,etf_leads,601,-0.0006853286890667486,-0.470637868517221,0.6380706874118746,0.00036964628819446954,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,-4,etf_leads,602,-0.0018111240789370588,-1.2458875818318604,0.21329193224871554,0.00258038416950912,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,-3,etf_leads,603,0.0010177260982004142,0.7000660260022358,0.48415696507625317,0.0008147971960330569,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,-2,etf_leads,604,0.002550959886419763,1.7595826512866268,0.07898649175913841,0.0051167590528899964,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,-1,etf_leads,605,-0.00297064317530954,-2.060053486933753,0.03982198086283,0.006988659623491933,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,0,contemporaneous,606,-0.006561679162060346,-4.617927021461921,4.738631675915195e-06,0.034102652941620404,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,1,kalshi_leads,605,-0.0016551957591183783,-1.1181358114754938,0.26395424893866704,0.002069056221422394,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,2,kalshi_leads,604,0.0016214968986370554,1.0918519731501837,0.27533494362331673,0.0019763863796808945,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,3,kalshi_leads,603,0.00012777910496960209,0.08515446748692725,0.9321669473553532,1.2065217711576537e-05,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,4,kalshi_leads,602,0.0004644083260913268,0.29239745598369604,0.7700838339189855,0.000142473485522987,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,5,kalshi_leads,601,-0.00045023038776580414,-0.28353149730843774,0.7768674079805598,0.00013418918611440844,0.4196610274034253,2024-09-04,2024-09-18,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
RATECUT-24SEP18,VGT,-5,etf_leads,32,0.3241486212717738,1.2657872243252812,0.21533141754286067,0.05069952156185431,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,-4,etf_leads,33,0.10230198008219223,0.4104176691583065,0.684322500610778,0.0054042694714563355,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,-3,etf_leads,34,-0.003682518189118439,-0.01554505322360775,0.9876938596630515,7.5514642159379974e-06,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,-2,etf_leads,35,-0.3515696488050025,-1.6014992933463186,0.11879717074293641,0.07211624942515982,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,-1,etf_leads,36,-0.04689430847583381,-0.20883753343437947,0.8358212230059953,0.0012810953767792288,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,0,contemporaneous,37,0.3043311120702943,1.3924087779002408,0.1725825506910229,0.05248687258524798,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,1,kalshi_leads,36,-0.41465247898984703,-1.8639267271958335,0.07098630466276605,0.09270967029215704,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,2,kalshi_leads,35,0.14590234959360315,0.6017730579110138,0.5514374888819542,0.010854546888953487,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,3,kalshi_leads,34,-0.3655256609995425,-1.4748620185101602,0.1500213309265134,0.06364898609634051,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,4,kalshi_leads,33,0.30228977761131226,1.309755081380465,0.199902513517079,0.05243571261123203,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VGT,5,kalshi_leads,32,0.16741598281637807,0.7132263671484026,0.4812174282506235,0.016673669696605886,0.4188652374430102,2024-09-04,2024-09-18,"Will the Federal Reserve cut rates before September 19, 2024?"
KXECDJT281,VOX,-5,etf_leads,157,-0.004773994675232057,-1.1288256752510524,0.2607154603088158,0.008153918040013308,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,-4,etf_leads,158,0.004108412741809798,0.9729050061888596,0.33210666039832315,0.006030997090042511,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,-3,etf_leads,159,-0.0035300631223176017,-0.8315047531986689,0.4069513998341887,0.004384514018609398,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,-2,etf_leads,160,-0.01018577980896555,-2.4101155705600994,0.017096297617138462,0.03546001272207533,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,-1,etf_leads,161,0.0014488577274671553,0.30685672274644826,0.7593539288839173,0.0005918573483416623,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,0,contemporaneous,162,-0.0024995951715639305,-0.510941381344333,0.61009639472023,0.001628973959026947,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,1,kalshi_leads,161,0.006764066836439474,1.3856739069706807,0.16778705747315045,0.011931960456210922,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,2,kalshi_leads,160,0.003151667491606736,0.6409143921726675,0.5225068226142175,0.0025930765618505935,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,3,kalshi_leads,159,0.000504062977020738,0.10206939653312765,0.918831837946451,6.635331483495488e-05,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,4,kalshi_leads,158,-0.002401723619348346,-0.4851308012012615,0.6282641324749816,0.0015063933445322863,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,5,kalshi_leads,157,-0.0013610590795233028,-0.2744104521237101,0.784134599420216,0.0004855776239183207,0.3259960474534679,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT306,VDC,-5,etf_leads,63,0.004661821985298911,1.7658626342775665,0.08242299823589412,0.04863310881802163,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,-4,etf_leads,64,-0.001493919387346919,-0.556844801373775,0.5796380729853721,0.004976340137284652,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,-3,etf_leads,65,-0.0003308369693453628,-0.11430398951542635,0.9093603281491591,0.00020734433304880895,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,-2,etf_leads,66,-0.0014417821571566722,-0.5025216470815742,0.6170254334510976,0.003930242336345868,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,-1,etf_leads,67,0.0007955783858260596,0.12146002912492203,0.9037013833735721,0.00022691063334034922,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,0,contemporaneous,68,-0.0023043308110303863,-0.350703610677257,0.7269276407766001,0.0018600643576451859,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,1,kalshi_leads,67,0.0010589768984957785,0.15989640168076388,0.8734585336300812,0.0003931816438567104,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,2,kalshi_leads,66,0.0018767993571129986,0.2813518409754814,0.7793482238765502,0.0012353292370017588,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,3,kalshi_leads,65,-0.001391127662738479,-0.20701832353598604,0.8366632163177703,0.0006798008307410397,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,4,kalshi_leads,64,-0.00020855306753873897,-0.03078062380597685,0.9755433658326285,1.528116651317024e-05,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,5,kalshi_leads,63,0.0008267266880582605,0.1210794696744723,0.9040260509646381,0.0002402740246278956,0.3214474527210765,2024-11-04,2024-12-16,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT281,VGT,-5,etf_leads,157,-0.005913128420881834,-1.1332222677994952,0.2588707291707941,0.008217035171522613,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,-4,etf_leads,158,0.003833831834054121,0.735339218654906,0.4632370113944835,0.0034542051006395402,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,-3,etf_leads,159,-0.0013907219732434807,-0.2652293056804211,0.7911807436906577,0.0004478667432866734,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,-2,etf_leads,160,-0.013078346815516806,-2.548630867664158,0.011767899624108916,0.039487515084101976,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,-1,etf_leads,161,0.0013535966750994424,0.2235821447276006,0.8233694657506888,0.0003142972581327008,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,0,contemporaneous,162,-0.0036702735940622945,-0.5390832788409704,0.5905787140078815,0.0018130243568788007,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,1,kalshi_leads,161,0.0071208950134393646,1.0452618112577596,0.29748846888688224,0.006824628017969014,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,2,kalshi_leads,160,0.003237812657821315,0.4731211062224729,0.6367797545969514,0.0014147272376074937,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,3,kalshi_leads,159,-0.0009653847695065291,-0.140579778519119,0.8883821251351252,0.00012586106227596705,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,4,kalshi_leads,158,0.0007263161350918184,0.10564536228139904,0.9159994538497852,7.153938541437643e-05,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,5,kalshi_leads,157,-0.0007694573954757795,-0.111666128794798,0.9112326100084026,8.04407824374076e-05,0.3150074068770069,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT312,VAW,-5,etf_leads,122,0.0009126107649158645,0.3580247979218259,0.7209537563721469,0.001067041505609545,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,-4,etf_leads,123,0.0034686474960042087,1.3748230401190702,0.17172686833121084,0.015380716600859268,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,-3,etf_leads,124,-0.00464516664936931,-1.8665370999025925,0.06436710803541877,0.02776419173111666,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,-2,etf_leads,125,0.004908097156302135,1.9461538992188336,0.05391670457684944,0.029872933462425366,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,-1,etf_leads,126,-0.004983113922298371,-1.9540610131860607,0.052945156008473986,0.029873287446748664,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,0,contemporaneous,127,0.008967583533042745,3.215774565398503,0.0016561470370978282,0.07640840773375435,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,1,kalshi_leads,126,-0.0012277432463700198,-0.4219622959573702,0.6737832088066386,0.00143384580515582,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,2,kalshi_leads,125,0.0014407700970438346,0.4933217973992081,0.6226648816475502,0.001974681501376807,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,3,kalshi_leads,124,-0.002411072128934825,-0.8239772093603118,0.41156045090545246,0.005534270594203972,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,4,kalshi_leads,123,0.0007796923315734473,0.2647276661893837,0.7916696805372793,0.0005788443917718045,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,5,kalshi_leads,122,-0.0010383801629936158,-0.351139835260868,0.7260991831649007,0.0010264385406052456,0.3098810916918901,2024-11-04,2024-12-12,Will Trump win 312-226 - swing state sweep?
KXECDJT281,VCR,-5,etf_leads,157,-0.0029848620403731393,-0.5492316849952902,0.5836368497968043,0.0019423839555395839,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,-4,etf_leads,158,0.003972525253935298,0.7326061001961719,0.4648980309621925,0.0034286634248451575,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,-3,etf_leads,159,0.0006626767008524493,0.12129406146495933,0.9036132250515112,9.369981408680061e-05,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,-2,etf_leads,160,-0.014093125668795309,-2.643446205978436,0.009033617866658183,0.042353480146321454,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,-1,etf_leads,161,0.0022154115769013713,0.39106877783559746,0.6962699290185278,0.0009609297447171761,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,0,contemporaneous,162,-0.0019419221023902755,-0.26108700507291316,0.7943611676026302,0.0004258587184496898,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,1,kalshi_leads,161,0.004550643666132111,0.6105826621614985,0.5423476900994674,0.0023392395764041396,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,2,kalshi_leads,160,0.0024448715012528,0.327022793019097,0.7440834862439404,0.0006764023420554599,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,3,kalshi_leads,159,-0.007591755600499999,-1.0152776038923228,0.3115355758587748,0.006522707518025861,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,4,kalshi_leads,158,0.0029273353915844525,0.3891705200066456,0.6976807202294659,0.0009699153613991207,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,5,kalshi_leads,157,-0.0002860867697662625,-0.03799344755188489,0.9697417959603423,9.31282976668335e-06,0.2842956735630119,2024-11-04,2024-11-25,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXFEDDECISION-24DEC-C25,VFH,-5,etf_leads,1149,0.007747141968113872,3.9753168781879227,7.467939579956399e-05,0.01359055860806413,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,-4,etf_leads,1150,0.0039035104666766693,2.0008837709184513,0.04564002099499266,0.003475280882466847,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,-3,etf_leads,1151,-0.013146037408513224,-6.93785898634679,6.63452984134052e-12,0.04020760570266135,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,-2,etf_leads,1152,-0.00357951953680615,-1.860837009065457,0.06302225722591656,0.003002016737217117,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
