contract_ticker,etf,mode,bar_freq,K_chosen,k_lag,direction,coef,t_stat,p_value,p_fdr,r_squared,n_obs,n_days,n_params,n_active,n_ylags,n_active_events,r2_daily_screen,contract_title
FEDDECISION-24SEP-C25,VPU,event,2min,8,-4,etf_leads_kalshi,3.475122191543204e-05,0.9128898962826164,0.36130045195352734,0.6978787890327496,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-3,etf_leads_kalshi,0.0001270799767355551,2.1049632154476567,0.03529451018129419,0.6000066730820012,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-2,etf_leads_kalshi,9.975021811043156e-05,1.7752214656671457,0.07586132673314935,0.6448212772317695,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-1,etf_leads_kalshi,-4.625100165620816e-05,-0.9560239039755454,0.3390601578358735,0.6978787890327496,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,0,contemp,-3.173929846221365e-05,-0.507953396845014,0.6114860262673338,0.8786172885996694,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,1,kalshi_leads_etf,-3.994676781882975e-05,-1.0758118935352232,0.2820113920149503,0.6978787890327496,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,2,kalshi_leads_etf,-6.935881248880051e-06,-0.3148505666202009,0.7528751161344361,0.8887067827293524,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,3,kalshi_leads_etf,3.0586023244183942e-06,0.1399407771914738,0.8887067827293524,0.8887067827293524,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,4,kalshi_leads_etf,-7.217283262599123e-06,-0.4235640076817163,0.6718838089291589,0.8786172885996694,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,5,kalshi_leads_etf,-7.041774360440651e-06,-0.248808792468698,0.8035086895436949,0.8887067827293524,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,6,kalshi_leads_etf,2.3998928617548386e-05,1.2007970084133528,0.22982995261143135,0.6978787890327496,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,7,kalshi_leads_etf,-2.110378589639949e-05,-0.4843415269587859,0.6281435090307526,0.8786172885996694,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,8,kalshi_leads_etf,-3.672118890989664e-06,-0.15046833169046347,0.8803951339073668,0.8887067827293524,0.15395404212803465,322,8,25,207,0,477,0.4196610274034253,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
KXECDJT281,VOX,event,5min,5,-5,etf_leads_kalshi,-1.7982798515874246e-06,-0.019829824508144658,0.9841791260407742,0.9841791260407742,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,-4,etf_leads_kalshi,-2.902009070377144e-05,-0.6715947105614732,0.5018417465549223,0.7886084588720208,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,-3,etf_leads_kalshi,-1.257284546784641e-05,-0.10500240367654104,0.9163739014075274,0.9841791260407742,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,-2,etf_leads_kalshi,-1.6911677378260835e-05,-0.28107445124551655,0.778653296516473,0.9516873624090224,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,-1,etf_leads_kalshi,0.00019155695628676126,2.3074442392436816,0.021030067397734734,0.11566537068754103,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,0,contemp,1.992236137703752e-05,1.4380362525684718,0.1504237682767146,0.5515538170146203,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,1,kalshi_leads_etf,5.993617637550707e-05,0.6749000571266948,0.4997392642276912,0.7886084588720208,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,2,kalshi_leads_etf,0.0002670014306361212,2.892090261338891,0.003826879859498444,0.04209567845448288,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,3,kalshi_leads_etf,2.8388199908738587e-05,0.4649604002263914,0.6419598151494432,0.8826947458304845,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,4,kalshi_leads_etf,7.273816876037528e-05,0.6751700562073419,0.49956772859156917,0.7886084588720208,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,5,5,kalshi_leads_etf,0.0001269862694616009,1.198867383692663,0.23057951599664617,0.6340936689907769,0.5903160579469937,60,3,14,37,0,108,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT306,VDC,event,10min,4,-4,etf_leads_kalshi,-0.00016411707142812877,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,-3,etf_leads_kalshi,-0.000396185346064587,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,-2,etf_leads_kalshi,-0.0003346873635577037,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,-1,etf_leads_kalshi,-0.00034961745704624453,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,0,contemp,-0.0004264504817711494,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,1,kalshi_leads_etf,-0.00048274337213522205,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,2,kalshi_leads_etf,0.00012070840501739756,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,3,kalshi_leads_etf,-0.0007223063683264266,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,4,kalshi_leads_etf,7.838438684713322e-06,,,,1.0,13,2,14,12,3,37,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT281,VGT,event,5min,5,-5,etf_leads_kalshi,-6.253607555692676e-05,-1.2727332853320403,0.2031127020286142,0.558559930578689,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,-4,etf_leads_kalshi,2.9568397456189568e-05,0.46093051264434104,0.6448484596125774,0.7881481173042613,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,-3,etf_leads_kalshi,-4.55179447667623e-06,-0.07665817674074472,0.9388954767164068,0.9388954767164068,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,-2,etf_leads_kalshi,-3.390707248280424e-05,-0.6995247276538895,0.4842241651326059,0.7881481173042613,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,-1,etf_leads_kalshi,-7.498384882131564e-05,-3.084208485085249,0.002040945164822884,0.007483465604350575,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,0,contemp,-0.00023996728152010993,-4.6403546423280195,3.47811757587863e-06,3.825929333466493e-05,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,1,kalshi_leads_etf,-0.00011826917542085434,-0.5874613533407037,0.5568938986623496,0.7881481173042613,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,2,kalshi_leads_etf,5.1484196334036076e-05,0.7091577326825118,0.47822659961049585,0.7881481173042613,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,3,kalshi_leads_etf,1.0341285024617743e-05,0.10004553808808882,0.9203081726081229,0.9388954767164068,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,4,kalshi_leads_etf,5.2505425705048984e-05,0.5071479529308314,0.6120510108000883,0.7881481173042613,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,5,5,kalshi_leads_etf,0.00017016982621992954,4.301475780270507,1.696643214026592e-05,9.331537677146256e-05,0.36341642301858024,60,3,14,37,0,108,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT312,VAW,event,10min,5,-5,etf_leads_kalshi,2.0433006277283403e-05,1.313223950232953,0.18910749585041953,0.5200456135886536,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-4,etf_leads_kalshi,-0.00011703087769935744,-0.33714113312389554,0.7360105109157168,0.8096115620072885,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-3,etf_leads_kalshi,-0.00011558912216867978,-0.15671731584572204,0.875467639641775,0.875467639641775,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-2,etf_leads_kalshi,-0.0008196502778384175,-0.7509460702429299,0.4526851126132453,0.5848168138203237,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-1,etf_leads_kalshi,-0.0008719070843199696,-0.8165183025488083,0.41420375990051694,0.5848168138203237,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,0,contemp,-0.0009697569585131767,-0.8112822167141848,0.4172036200972693,0.5848168138203237,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,1,kalshi_leads_etf,-0.001336911021406734,-1.4772694746583797,0.1396034170985146,0.5200456135886536,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,2,kalshi_leads_etf,-0.0009333465899605944,-0.7087389583265683,0.4784864840348103,0.5848168138203237,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,3,kalshi_leads_etf,-0.0015878194903316436,-1.126138872973732,0.26010674223662555,0.5722348329205762,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,4,kalshi_leads_etf,-0.0019162287179521206,-2.166313436658107,0.030287243639706453,0.333159680036771,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,5,kalshi_leads_etf,-0.000604283369690367,-1.4028101187250677,0.16067346880163147,0.5200456135886536,0.7048404910952375,28,4,15,22,0,78,0.3098810916918901,Will Trump win 312-226 - swing state sweep?
KXECDJT281,VCR,event,5min,5,-5,etf_leads_kalshi,-0.00011268142249629723,-3.27968215403075,0.0010392409753300837,0.011431650728630921,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,-4,etf_leads_kalshi,1.5738700392345616e-05,0.26949516605915597,0.7875486615922274,0.8663035277514501,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,-3,etf_leads_kalshi,-3.095213182469944e-05,-0.2798831185444399,0.7795671792791494,0.8663035277514501,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,-2,etf_leads_kalshi,2.895211049528935e-05,0.12192123431070409,0.9029613985346466,0.9029613985346466,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,-1,etf_leads_kalshi,0.00011760396831637984,1.0064581296582724,0.3141952431471078,0.5760246124363643,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,0,contemp,-5.9187342576041435e-05,-0.41820245476566476,0.6757991011612609,0.8663035277514501,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,1,kalshi_leads_etf,-4.8102626228874815e-05,-1.0528740338889546,0.29239872822204105,0.5760246124363643,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,2,kalshi_leads_etf,3.158990471638969e-05,0.5190753150889912,0.6037082215106038,0.8663035277514501,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,3,kalshi_leads_etf,-0.0001859075977975793,-1.4690293889059096,0.1418248181129887,0.43852343593796805,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,4,kalshi_leads_etf,-5.164628247039641e-05,-1.4068796879277863,0.15946306761380658,0.43852343593796805,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VCR,event,5min,5,5,kalshi_leads_etf,0.00012981420035296248,1.5158188725314121,0.1295651585841507,0.43852343593796805,0.2601578072367391,60,3,14,37,0,108,0.2842956735630119,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-10,etf_leads_kalshi,4.6485556817476025e-05,0.7317790019423329,0.46430346746002793,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-9,etf_leads_kalshi,1.0968610338819053e-05,0.15540789284145776,0.8764997621761197,0.9842065122875661,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-8,etf_leads_kalshi,-3.735751261821483e-05,-0.6093814393662872,0.5422716375789022,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-7,etf_leads_kalshi,0.00017577476758476386,1.457846671846077,0.14488281053174942,0.6085078042333476,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-6,etf_leads_kalshi,0.00013880623837445806,1.6227385616612697,0.10464530432985085,0.6085078042333476,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-5,etf_leads_kalshi,9.928797846810319e-05,0.5619279274007929,0.5741651250902855,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-4,etf_leads_kalshi,2.7571105699213126e-05,0.22143888544055015,0.824750717641282,0.9842065122875661,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-3,etf_leads_kalshi,-8.446119146451956e-05,-0.406971165356283,0.6840291662936959,0.8977882807604759,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-2,etf_leads_kalshi,-5.917027450736254e-05,-0.5816884479647414,0.5607765541019454,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,-1,etf_leads_kalshi,-0.00011337209093919506,-1.459648800001148,0.14438662005667338,0.6085078042333476,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,0,contemp,6.977283385480973e-05,0.6812116517142073,0.4957375763865003,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,1,kalshi_leads_etf,0.00019791489741582987,3.0434314946623036,0.0023389668850336697,0.04911830458570707,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,2,kalshi_leads_etf,7.51732590528144e-05,0.8804345857856606,0.3786239273089831,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,3,kalshi_leads_etf,9.159038503981304e-05,0.7556961805927914,0.44983137456415845,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,4,kalshi_leads_etf,1.7084498953370912e-06,0.019795494200497133,0.9842065122875661,0.9842065122875661,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,5,kalshi_leads_etf,-5.9489537817146225e-05,-1.7809813073091663,0.07491550451082316,0.6085078042333476,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,6,kalshi_leads_etf,-6.02331983998456e-06,-0.07204923271009137,0.9425627275900769,0.9842065122875661,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,7,kalshi_leads_etf,4.1882197556252644e-05,0.9640596471821196,0.33501602227425287,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,8,kalshi_leads_etf,-6.22717974026348e-05,-1.2202719887750697,0.22236178477910817,0.7782662467268786,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,9,kalshi_leads_etf,-3.913456620648376e-06,-0.08263276397401238,0.9341435484707387,0.9842065122875661,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,event,5min,10,10,kalshi_leads_etf,1.9172309897265227e-05,0.5188365293919941,0.6038747418574786,0.84542463860047,0.13149588399038992,253,19,40,148,0,813,0.2706214856006831,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-10,etf_leads_kalshi,-9.809325271668633e-05,-1.4807782113886594,0.1386656844943592,0.41599705348307764,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-9,etf_leads_kalshi,-7.580197157948528e-05,-1.827768287450792,0.06758433455099618,0.41599705348307764,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-8,etf_leads_kalshi,-8.811270357226425e-05,-1.0713714836384518,0.2840024296093969,0.5824710168238035,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-7,etf_leads_kalshi,0.00010995298661664973,1.089534798076723,0.2759181181809377,0.5824710168238035,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-6,etf_leads_kalshi,0.0001246600645898586,1.7002793864317651,0.08907838592350122,0.41599705348307764,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-5,etf_leads_kalshi,9.279975474344618e-08,0.0007057036886426415,0.9994369299690669,0.9994369299690669,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-4,etf_leads_kalshi,-8.552028571083218e-05,-0.8177667203064438,0.4134904043828501,0.6465249392481629,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-3,etf_leads_kalshi,-0.00022667654183380459,-1.6243705575415146,0.10429674685541901,0.41599705348307764,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-2,etf_leads_kalshi,-7.10268701615486e-05,-0.765750288415212,0.44382489843096884,0.6465249392481629,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,-1,etf_leads_kalshi,-0.000104965834632522,-1.7375712495061668,0.08228638944302788,0.41599705348307764,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,0,contemp,-1.603390337688721e-06,-0.01826672223342206,0.9854260748458825,0.9994369299690669,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,1,kalshi_leads_etf,9.091663847960116e-05,1.0255497452846534,0.3051038659553257,0.5824710168238035,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,2,kalshi_leads_etf,8.541707172222073e-05,0.8896159128827681,0.37367215874573245,0.6465249392481629,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,3,kalshi_leads_etf,0.00010528850618734834,1.028588923094113,0.303672885301305,0.5824710168238035,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,4,kalshi_leads_etf,-7.35545026680748e-06,-0.09055083057208868,0.9278495028647386,0.9994369299690669,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,5,kalshi_leads_etf,-0.00011631337586550851,-3.12045307975331,0.0018057306244537497,0.037920343113528744,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,6,kalshi_leads_etf,-5.558212350389349e-05,-0.7358803313533765,0.46180352803440206,0.6465249392481629,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
